generation,best,mean,worst
1607,77.697818,79.376381,132.787471
1608,77.697818,79.309085,132.787471
1609,77.697818,79.433053,127.371299
1610,77.697818,79.962566,132.787471
1611,77.697818,79.234422,129.818865
1612,77.697818,79.377302,131.488840
1613,77.697818,79.966826,132.787471
1614,77.697818,79.113805,129.818865
1615,77.697818,79.632169,131.738670
1616,77.697818,80.277142,136.795177
1617,77.697818,79.029720,136.795177
1618,77.697818,79.690969,127.074412
1619,77.697818,79.833806,131.738670
1620,77.697818,79.335778,125.950610
1621,77.697818,79.881526,131.738670
1622,77.697818,79.186303,119.561614
1623,77.697818,79.348547,136.795177
1624,77.697818,79.456212,136.795177
1625,77.697818,79.470045,136.795177
1626,77.697818,79.640996,127.074412
1627,77.697818,79.210004,132.787471
1628,77.697818,79.957859,129.818865
1629,77.697818,79.704277,136.795177
1630,77.697818,79.188886,127.780184
1631,77.697818,79.884268,131.738670
1632,77.697818,79.690004,131.738670
1633,77.697818,79.685513,131.488840
1634,77.697818,79.730796,132.787471
1635,77.697818,79.707085,132.787471
1636,77.697818,79.207704,126.053670
1637,77.697818,78.992731,136.795177
1638,77.697818,79.842439,136.795177
1639,77.697818,79.147616,131.488840
1640,77.697818,79.674597,136.795177
1641,77.697818,79.588420,136.795177
1642,77.697818,79.417563,136.795177
1643,77.697818,79.375970,136.795177
1644,77.697818,79.412971,136.795177
1645,77.697818,79.742417,131.488840
1646,77.697818,79.974580,136.795177
1647,77.697818,79.716691,127.780184
1648,77.697818,79.529507,136.795177
1649,77.697818,79.398819,127.780184
1650,77.697818,79.840162,132.787471
1651,77.697818,79.472960,124.263863
1652,77.697818,79.562747,132.787471
1653,77.697818,79.391679,136.795177
1654,77.697818,79.006422,123.087846
1655,77.697818,79.340069,132.787471
1656,77.697818,79.818555,127.780184
1657,77.697818,79.558927,136.795177
1658,77.697818,79.838726,136.795177
1659,77.697818,79.411502,136.795177
1660,77.697818,79.486560,136.795177
1661,77.697818,78.693367,119.270240
1662,77.697818,79.928031,136.795177
1663,77.697818,79.242455,136.795177
1664,77.697818,79.866770,136.795177
1665,77.697818,79.448214,127.371299
1666,77.697818,79.708174,131.738670
1667,77.697818,79.490351,131.488840
1668,77.697818,79.871276,132.787471
1669,77.697818,79.483280,131.738670
1670,77.697818,79.572656,131.738670
1671,77.697818,79.507414,136.795177
1672,77.697818,79.502651,132.787471
1673,77.697818,79.161197,125.950610
1674,77.697818,79.367634,132.787471
1675,77.697818,79.495543,124.263863
1676,77.697818,79.476003,125.102866
1677,77.697818,78.931717,120.199933
1678,77.697818,79.575447,131.488840
1679,77.697818,79.212739,131.738670
1680,77.697818,79.881047,131.738670
1681,77.697818,80.278430,131.738670
1682,77.697818,79.966982,127.074412
1683,77.697818,79.727024,129.818865
1684,77.697818,79.875588,131.738670
1685,77.697818,80.073125,136.795177
1686,77.697818,79.091698,131.488840
1687,77.697818,79.492908,129.818865
1688,77.697818,79.414761,129.818865
1689,77.697818,79.726155,125.102866
1690,77.697818,79.366440,136.795177
1691,77.697818,80.316098,129.818865
1692,77.697818,79.879811,131.488840
1693,77.697818,79.512651,121.586557
1694,77.697818,79.279062,127.074412
1695,77.697818,80.169153,132.787471
1696,77.697818,79.421072,127.074412
1697,77.697818,80.093618,132.787471
1698,77.697818,79.303977,132.787471
1699,77.697818,79.668871,136.795177
1700,77.697818,79.414177,132.787471
1701,77.697818,79.757713,127.074412
1702,77.697818,79.783135,131.738670
1703,77.697818,79.415921,129.818865
1704,77.697818,80.069100,127.780184
1705,77.697818,80.411000,132.787471
1706,77.697818,79.561465,127.074412
1707,77.697818,79.777110,131.488840
1708,77.697818,79.695612,127.780184
1709,77.697818,79.823764,136.795177
1710,77.697818,79.397955,132.787471
1711,77.697818,79.856446,123.087846
1712,77.697818,79.095042,136.795177
1713,77.697818,80.063321,132.787471
1714,77.697818,79.709717,129.818865
1715,77.697818,79.609207,136.795177
1716,77.697818,80.017258,131.738670
1717,77.697818,79.787887,129.818865
1718,77.697818,80.067619,132.787471
1719,77.697818,79.497373,131.738670
1720,77.697818,79.232329,136.795177
1721,77.697818,79.527180,125.950610
1722,77.697818,79.083658,127.371299
1723,77.697818,79.615139,127.780184
1724,77.697818,79.572952,131.738670
1725,77.697818,79.787648,136.795177
1726,77.697818,79.740988,136.795177
1727,77.697818,79.445527,132.787471
1728,77.697818,79.365594,127.780184
1729,77.697818,80.561971,132.787471
1730,77.697818,79.679879,129.818865
1731,77.697818,80.752286,131.738670
1732,77.697818,79.599748,136.795177
1733,77.697818,79.597787,136.795177
1734,77.697818,79.523820,126.053670
1735,77.697818,79.427530,136.795177
1736,77.697818,79.593984,127.371299
1737,77.697818,79.954696,129.818865
1738,77.697818,79.608690,132.787471
1739,77.697818,79.321139,132.787471
1740,77.697818,80.014327,127.780184
1741,77.697818,79.530299,129.818865
1742,77.697818,79.353548,136.795177
1743,77.697818,79.517894,129.818865
1744,77.697818,78.948369,127.074412
1745,77.697818,79.409613,127.371299
1746,77.697818,79.719395,129.818865
1747,77.697818,79.372580,131.488840
1748,77.697818,80.096025,132.787471
1749,77.697818,79.534752,132.787471
1750,77.697818,80.116000,129.818865
1751,77.697818,79.407838,131.738670
1752,77.697818,79.912102,131.488840
1753,77.697818,79.765375,136.795177
1754,77.697818,79.794139,136.795177
1755,77.697818,79.705836,132.787471
1756,77.697818,79.807314,131.738670
1757,77.697818,79.530626,129.818865
1758,77.697818,79.391838,136.795177
1759,77.697818,78.955335,136.795177
1760,77.697818,80.020054,129.818865
1761,77.697818,79.495641,131.738670
1762,77.697818,79.297661,125.950610
1763,77.697818,79.717526,129.818865
1764,77.697818,79.244760,131.738670
1765,77.697818,79.396331,127.074412
1766,77.697818,80.011531,136.795177
1767,77.697818,79.643567,132.787471
1768,77.697818,79.189270,129.818865
1769,77.697818,79.731147,127.371299
1770,77.697818,79.593804,131.738670
1771,77.697818,79.526403,132.787471
1772,77.697818,80.026621,127.371299
1773,77.697818,80.013344,136.795177
1774,77.697818,79.206328,125.950610
1775,77.697818,79.460429,131.488840
1776,77.697818,79.944319,136.795177
1777,77.697818,79.578074,131.738670
1778,77.697818,79.597430,136.795177
1779,77.697818,79.499043,127.780184
1780,77.697818,79.614039,136.795177
1781,77.697818,79.731344,136.795177
1782,77.697818,79.104901,127.780184
1783,77.697818,79.437904,131.488840
1784,77.697818,80.200087,131.488840
1785,77.697818,79.585487,136.795177
1786,77.697818,79.596981,132.787471
1787,77.697818,79.824604,129.818865
1788,77.697818,79.942063,127.371299
1789,77.697818,79.485493,126.053670
1790,77.697818,79.464378,121.008879
1791,77.697818,80.094409,132.787471
1792,77.697818,79.582601,131.738670
1793,77.697818,80.125738,131.488840
1794,77.697818,79.707037,127.780184
1795,77.697818,80.039199,136.795177
1796,77.697818,79.536143,132.787471
1797,77.697818,79.832123,131.738670
1798,77.697818,79.248010,132.787471
1799,77.697818,79.983925,136.795177
1800,77.697818,79.541591,126.053670
1801,77.697818,79.338764,127.074412
1802,77.697818,79.072318,136.795177
1803,77.697818,79.332268,123.087846
1804,77.697818,79.569912,127.074412
1805,77.697818,80.017515,131.738670
1806,77.697818,79.807705,132.787471
1807,77.697818,79.835919,126.053670
1808,77.697818,79.560666,136.795177
1809,77.697818,79.495660,124.108231
1810,77.697818,79.198603,125.950610
1811,77.697818,79.799828,136.795177
1812,77.697818,79.038694,125.102866
1813,77.697818,79.316285,129.818865
1814,77.697818,79.416904,132.787471
1815,77.697818,79.926804,127.780184
1816,77.697818,79.311841,132.787471
1817,77.697818,79.337797,136.795177
1818,77.697818,79.400256,136.795177
1819,77.697818,79.692474,136.795177
1820,77.697818,79.574113,131.738670
1821,77.697818,79.891045,131.488840
1822,77.697818,79.063010,127.371299
1823,77.697818,80.212633,132.787471
1824,77.697818,79.433185,132.787471
1825,77.697818,78.876787,136.795177
1826,77.697818,79.462382,129.818865
1827,77.697818,78.704762,127.074412
1828,77.697818,80.477509,131.738670
1829,77.697818,79.890068,135.270423
1830,77.697818,79.454784,125.950610
1831,77.697818,79.462283,131.488840
1832,77.697818,79.953794,136.795177
1833,77.697818,80.221455,129.818865
1834,77.697818,79.673048,131.488840
1835,77.697818,79.653248,127.371299
1836,77.697818,79.389190,131.738670
1837,77.697818,79.090818,129.818865
1838,77.697818,79.074201,129.818865
1839,77.697818,79.920392,132.787471
1840,77.697818,79.726114,131.738670
1841,77.697818,79.410151,136.795177
1842,77.697818,79.962987,132.787471
1843,77.697818,79.462093,129.818865
1844,77.697818,80.111933,131.488840
1845,77.697818,79.669556,132.787471
1846,77.697818,79.564795,131.488840
1847,77.697818,79.737961,132.787471
1848,77.697818,79.633536,124.108231
1849,77.697818,79.923233,125.102866
1850,77.697818,79.516422,127.780184
1851,77.697818,79.856389,136.795177
1852,77.697818,79.369870,131.738670
1853,77.697818,79.576576,125.950610
1854,77.697818,79.667062,136.795177
1855,77.697818,78.851873,131.488840
1856,77.697818,79.352992,136.795177
1857,77.697818,79.630409,136.795177
1858,77.697818,79.167863,129.818865
1859,77.697818,79.582480,136.795177
1860,77.697818,79.893901,136.795177
1861,77.697818,79.182264,127.780184
1862,77.697818,79.689132,124.263863
1863,77.697818,78.995927,131.738670
1864,77.697818,79.610067,129.818865
1865,77.697818,79.385967,136.795177
1866,77.697818,79.183463,129.818865
1867,77.697818,80.138033,136.795177
1868,77.697818,79.697026,132.787471
1869,77.697818,79.309468,136.795177
1870,77.697818,79.697325,132.787471
1871,77.697818,79.480733,127.371299
1872,77.697818,79.655893,127.780184
1873,77.697818,79.656912,131.738670
1874,77.697818,79.107138,136.795177
1875,77.697818,79.705304,136.795177
1876,77.697818,78.798508,118.769117
1877,77.697818,79.344508,136.795177
1878,77.697818,78.983297,126.053670
1879,77.697818,79.245469,131.738670
1880,77.697818,80.148999,127.074412
1881,77.697818,79.200696,125.950610
1882,77.697818,79.470445,131.738670
1883,77.697818,79.531963,131.738670
1884,77.697818,79.829524,136.795177
1885,77.697818,79.712588,127.780184
1886,77.697818,79.690476,132.787471
1887,77.697818,79.865450,127.371299
1888,77.697818,79.288073,136.795177
1889,77.697818,79.322923,136.795177
1890,77.697818,78.876114,122.261851
1891,77.697818,79.423376,132.787471
1892,77.697818,79.323306,126.053670
1893,77.697818,79.314475,136.795177
1894,77.697818,79.773807,124.263863
1895,77.697818,79.866609,132.787471
1896,77.697818,79.894494,131.738670
1897,77.697818,79.000220,127.371299
1898,77.697818,79.629222,127.371299
1899,77.697818,79.395435,136.795177
1900,77.697818,80.035418,136.795177
1901,77.697818,79.572516,136.795177
1902,77.697818,79.712927,129.818865
1903,77.697818,80.064417,132.787471
1904,77.697818,79.873674,136.795177
1905,77.697818,79.860167,136.795177
1906,77.697818,79.727675,129.818865
1907,77.697818,79.489763,131.738670
1908,77.697818,80.306852,131.738670
1909,77.697818,79.773928,136.795177
1910,77.697818,79.918597,131.738670
1911,77.697818,79.458605,127.780184
1912,77.697818,80.103724,136.795177
1913,77.697818,79.367527,131.738670
1914,77.697818,79.178462,124.108231
1915,77.697818,79.673995,131.488840
1916,77.697818,79.161345,136.795177
1917,77.697818,79.784104,132.787471
1918,77.697818,79.989199,136.795177
1919,77.697818,79.476039,125.102866
1920,77.697818,79.696095,131.488840
1921,77.697818,79.468190,132.787471
1922,77.697818,79.341651,131.738670
1923,77.697818,80.010468,131.488840
1924,77.697818,78.957449,127.780184
1925,77.697818,79.977396,136.795177
1926,77.697818,79.780477,127.371299
1927,77.697818,80.390089,136.795177
1928,77.697818,79.592926,131.738670
1929,77.697818,79.631040,131.488840
1930,77.697818,80.151705,132.787471
1931,77.697818,79.104240,136.795177
1932,77.697818,78.791209,124.108231
1933,77.697818,80.006109,131.488840
1934,77.697818,79.524678,125.102866
1935,77.697818,80.522959,129.818865
1936,77.697818,79.635460,131.488840
1937,77.697818,79.439027,125.950610
1938,77.697818,79.350090,131.738670
1939,77.697818,80.483290,136.795177
1940,77.697818,79.061990,132.787471
1941,77.697818,79.734296,127.780184
1942,77.697818,79.903832,132.787471
1943,77.697818,79.261873,132.787471
1944,77.697818,79.694143,131.738670
1945,77.697818,79.342516,136.795177
1946,77.697818,79.299265,132.787471
1947,77.697818,79.722090,132.787471
1948,77.697818,79.756436,127.074412
1949,77.697818,80.071923,132.787471
1950,77.697818,79.537159,126.053670
1951,77.697818,79.490277,126.053670
1952,77.697818,79.841788,131.738670
1953,77.697818,79.200455,131.488840
1954,77.697818,79.841301,131.738670
1955,77.697818,80.021402,132.787471
1956,77.697818,79.069341,131.738670
1957,77.697818,79.599689,131.488840
1958,77.697818,79.682995,136.795177
1959,77.697818,79.466677,123.087846
1960,77.697818,79.236463,127.371299
1961,77.697818,79.597799,126.053670
1962,77.697818,79.719365,127.371299
1963,77.697818,79.766884,131.738670
1964,77.697818,78.872847,131.488840
1965,77.697818,79.464836,132.787471
1966,77.697818,79.704265,131.488840
1967,77.697818,80.189700,129.818865
1968,77.697818,79.423898,129.818865
1969,77.697818,79.346241,129.818865
1970,77.697818,79.599764,131.738670
1971,77.697818,79.479208,129.818865
1972,77.697818,79.340694,129.818865
1973,77.697818,79.441491,136.795177
1974,77.697818,79.880112,129.818865
1975,77.697818,80.214738,132.787471
1976,77.697818,80.154052,131.738670
1977,77.697818,79.361087,136.795177
1978,77.697818,80.027879,131.488840
1979,77.697818,79.514835,127.074412
1980,77.697818,79.598744,127.780184
1981,77.697818,79.625100,127.780184
1982,77.697818,79.445861,132.787471
1983,77.697818,79.320363,127.780184
1984,77.697818,79.837139,136.795177
1985,77.697818,79.696114,132.787471
1986,77.697818,79.511174,136.795177
1987,77.697818,79.723077,129.818865
1988,77.697818,79.406450,125.950610
1989,77.697818,79.659119,131.488840
1990,77.697818,79.901458,127.371299
1991,77.697818,79.424446,132.787471
1992,77.697818,79.561672,127.074412
1993,77.697818,79.773392,131.738670
1994,77.697818,79.401749,132.787471
1995,77.697818,79.519935,131.738670
1996,77.697818,79.726849,136.795177
1997,77.697818,79.401198,131.488840
1998,77.697818,80.031408,132.787471
1999,77.697818,79.177994,136.795177
2000,77.697818,79.850002,129.818865
2001,77.697818,79.136579,131.738670
2002,77.697818,79.166816,126.053670
2003,77.697818,79.968650,127.780184
2004,77.697818,79.125623,132.787471
2005,77.697818,79.528740,125.102866
2006,77.697818,79.279809,131.738670
2007,77.697818,79.053951,132.787471
2008,77.697818,79.683849,136.795177
2009,77.697818,79.418951,136.795177
2010,77.697818,79.914442,136.795177
2011,77.697818,79.183261,127.780184
2012,77.697818,80.355858,136.795177
2013,77.697818,79.758297,131.738670
2014,77.697818,79.537600,132.787471
2015,77.697818,79.498991,127.074412
2016,77.697818,79.244636,129.818865
2017,77.697818,79.434745,124.108231
2018,77.697818,79.866463,132.787471
2019,77.697818,79.446480,125.950610
2020,77.697818,79.051731,129.818865
2021,77.697818,79.166047,132.787471
2022,77.697818,79.554888,126.053670
2023,77.697818,79.268887,132.787471
2024,77.697818,79.569173,131.488840
2025,77.697818,79.431918,132.787471
2026,77.697818,79.864853,127.780184
2027,77.697818,79.726862,136.795177
2028,77.697818,78.854255,127.371299
2029,77.697818,80.121490,136.795177
2030,77.697818,80.017772,132.787471
2031,77.697818,79.828529,132.787471
2032,77.697818,79.326537,127.074412
2033,77.697818,79.183676,126.053670
2034,77.697818,79.632999,131.488840
2035,77.697818,79.984988,127.371299
2036,77.697818,79.612247,131.488840
2037,77.697818,79.348799,123.087846
2038,77.697818,79.112827,120.199933
2039,77.697818,79.368058,136.795177
2040,77.697818,79.213472,129.818865
2041,77.697818,79.691381,132.787471
2042,77.697818,79.535028,132.787471
2043,77.697818,79.739516,132.787471
2044,77.697818,79.784372,131.488840
2045,77.697818,79.408748,136.795177
2046,77.697818,79.342822,122.261851
2047,77.697818,79.513911,127.780184
2048,77.697818,79.465715,132.787471
2049,77.697818,79.596610,136.795177
2050,77.697818,79.527649,136.795177
2051,77.697818,79.829878,136.795177
2052,77.697818,80.072848,132.787471
2053,77.697818,79.376980,127.371299
2054,77.697818,79.369407,127.371299
2055,77.697818,79.456519,136.795177
2056,77.697818,79.282812,129.818865
2057,77.697818,79.781265,136.795177
2058,77.697818,79.748783,131.738670
2059,77.697818,79.110329,129.818865
2060,77.697818,79.064086,132.787471
2061,77.697818,80.035967,132.787471
2062,77.697818,79.380018,131.488840
2063,77.697818,79.953269,136.795177
2064,77.697818,79.796347,136.795177
2065,77.697818,79.771548,127.780184
2066,77.697818,79.275663,127.780184
2067,77.697818,79.434084,132.787471
2068,77.697818,79.329682,131.738670
2069,77.697818,79.790040,136.795177
2070,77.697818,79.335958,131.488840
2071,77.697818,79.781480,136.795177
2072,77.697818,79.399514,129.818865
2073,77.697818,79.519698,132.787471
2074,77.697818,79.705014,127.371299
2075,77.697818,79.160737,131.738670
2076,77.697818,79.742066,127.780184
2077,77.697818,79.467999,127.074412
2078,77.697818,79.254637,125.102866
2079,77.697818,79.327842,136.795177
2080,77.697818,79.683992,136.795177
2081,77.697818,79.730589,131.488840
2082,77.697818,78.890031,124.263863
2083,77.697818,79.286215,136.795177
2084,77.697818,79.248555,132.787471
2085,77.697818,80.053965,131.738670
2086,77.697818,79.572633,131.488840
2087,77.697818,79.152247,127.780184
2088,77.697818,79.839993,119.595959
2089,77.697818,79.851266,131.738670
2090,77.697818,79.479609,132.787471
2091,77.697818,79.319527,129.818865
2092,77.697818,79.309971,131.488840
2093,77.697818,79.814857,136.795177
2094,77.697818,79.207895,136.795177
2095,77.697818,80.251572,136.795177
2096,77.697818,79.200244,131.738670
2097,77.697818,79.516950,129.818865
2098,77.697818,80.456575,136.795177
2099,77.697818,79.647909,131.488840
2100,77.697818,79.488293,136.795177
2101,77.697818,79.824078,136.795177
2102,77.697818,80.063824,136.795177
2103,77.697818,79.559793,131.488840
2104,77.697818,80.124479,131.488840
2105,77.697818,79.661381,131.488840
2106,77.697818,80.026773,127.780184
2107,77.697818,80.383366,131.738670
2108,77.697818,79.644916,132.787471
2109,77.697818,79.732460,123.087846
2110,77.697818,79.946836,132.787471
2111,77.697818,79.972576,136.795177
2112,77.697818,79.865911,132.787471
2113,77.697818,79.431616,136.795177
2114,77.697818,79.438248,122.261851
2115,77.697818,80.344561,131.738670
2116,77.697818,79.399467,127.780184
2117,77.697818,80.034857,131.738670
2118,77.697818,79.691304,131.488840
2119,77.697818,79.522667,136.795177
2120,77.697818,79.992079,127.371299
2121,77.697818,80.089161,136.795177
2122,77.697818,79.987463,126.053670
2123,77.697818,79.077490,131.738670
2124,77.697818,79.259803,132.787471
2125,77.697818,79.519959,127.371299
2126,77.697818,79.286333,131.738670
2127,77.697818,79.616777,136.795177
2128,77.697818,79.472580,132.787471
2129,77.697818,80.099667,136.795177
2130,77.697818,79.943981,136.795177
2131,77.697818,79.942888,136.795177
2132,77.697818,79.554803,136.795177
2133,77.697818,79.711193,132.787471
2134,77.697818,79.827879,136.795177
2135,77.697818,79.848573,136.795177
2136,77.697818,79.291166,124.263863
2137,77.697818,79.369233,136.795177
2138,77.697818,79.788058,136.795177
2139,77.697818,79.401929,131.738670
2140,77.697818,79.742045,131.488840
2141,77.697818,79.073351,127.074412
2142,77.697818,79.954917,136.795177
2143,77.697818,79.249185,131.738670
2144,77.697818,79.362667,131.738670
2145,77.697818,79.783932,127.780184
2146,77.697818,79.392236,126.053670
2147,77.697818,79.657883,131.488840
2148,77.697818,79.547652,124.263863
2149,77.697818,79.721730,136.795177
2150,77.697818,79.675837,125.102866
2151,77.697818,79.580570,127.074412
2152,77.697818,79.873041,131.488840
2153,77.697818,79.341887,131.738670
2154,77.697818,79.111986,129.818865
2155,77.697818,79.052613,120.199933
2156,77.697818,79.180905,131.488840
2157,77.697818,80.316123,131.738670
2158,77.697818,79.384498,131.738670
2159,77.697818,79.617172,127.074412
2160,77.697818,79.717668,131.738670
2161,77.697818,79.469013,129.818865
2162,77.697818,79.989273,132.787471
2163,77.697818,79.405411,131.738670
2164,77.697818,79.578037,132.787471
2165,77.697818,79.583530,132.787471
2166,77.697818,79.659735,131.738670
2167,77.697818,80.147254,136.795177
2168,77.697818,79.624100,127.074412
2169,77.697818,79.849182,136.795177
2170,77.697818,79.286113,136.795177
2171,77.697818,79.909250,127.371299
2172,77.697818,79.307179,126.053670
2173,77.697818,79.416996,125.102866
2174,77.697818,79.267329,131.738670
2175,77.697818,79.269348,126.053670
2176,77.697818,80.058492,131.738670
2177,77.697818,79.759160,127.780184
2178,77.697818,80.013934,131.738670
2179,77.697818,79.963645,131.488840
2180,77.697818,79.458739,136.795177
2181,77.697818,79.652691,131.738670
2182,77.697818,80.125305,136.795177
2183,77.697818,79.008178,131.488840
2184,77.697818,79.854905,132.787471
2185,77.697818,79.622719,127.074412
2186,77.697818,79.851063,132.787471
2187,77.697818,79.357757,127.074412
2188,77.697818,79.592849,126.053670
2189,77.697818,79.953743,136.795177
2190,77.697818,79.368285,127.780184
2191,77.697818,80.512342,131.738670
2192,77.697818,79.760785,136.795177
2193,77.697818,79.264939,131.738670
2194,77.697818,79.814871,132.787471
2195,77.697818,79.321955,121.586557
2196,77.697818,79.782403,131.738670
2197,77.697818,79.710394,136.795177
2198,77.697818,79.302423,131.488840
2199,77.697818,79.949550,136.795177
2200,77.697818,79.517318,132.787471
2201,77.697818,78.890235,129.818865
2202,77.697818,79.230418,131.488840
2203,77.697818,79.637276,136.795177
2204,77.697818,79.365400,136.795177
2205,77.697818,79.923444,131.738670
2206,77.697818,79.976841,136.795177
2207,77.697818,80.339499,129.818865
2208,77.697818,79.923741,131.488840
2209,77.697818,79.627349,131.488840
2210,77.697818,79.355695,132.787471
2211,77.697818,79.521683,126.053670
2212,77.697818,78.938403,125.102866
2213,77.697818,79.018475,120.199933
2214,77.697818,79.916923,131.488840
2215,77.697818,79.713963,132.787471
2216,77.697818,79.406874,136.795177
2217,77.697818,80.039836,127.371299
2218,77.697818,79.053077,131.738670
2219,77.697818,79.380626,127.371299
2220,77.697818,79.171980,125.102866
2221,77.697818,79.909083,131.488840
2222,77.697818,79.596764,131.488840
2223,77.697818,79.769001,131.488840
2224,77.697818,79.551525,131.738670
2225,77.697818,79.150886,132.787471
2226,77.697818,79.879320,127.780184
2227,77.697818,79.393279,125.102866
2228,77.697818,79.626150,131.738670
2229,77.697818,79.672100,131.488840
2230,77.697818,79.334802,131.488840
2231,77.697818,79.231684,124.263863
2232,77.697818,80.450182,131.738670
2233,77.697818,79.162499,127.074412
2234,77.697818,80.321210,131.488840
2235,77.697818,79.287576,132.787471
2236,77.697818,79.894880,136.795177
2237,77.697818,79.801100,136.795177
2238,77.697818,79.341726,131.488840
2239,77.697818,79.232418,132.787471
2240,77.697818,79.858282,125.950610
2241,77.697818,80.490988,131.738670
2242,77.697818,79.665347,129.818865
2243,77.697818,80.229979,136.795177
2244,77.697818,79.738761,131.488840
2245,77.697818,79.609203,129.818865
2246,77.697818,79.669498,127.780184
2247,77.697818,79.357472,127.074412
2248,77.697818,79.807215,129.818865
2249,77.697818,79.973710,131.738670
2250,77.697818,79.320792,126.053670
2251,77.697818,80.260602,127.074412
2252,77.697818,79.995061,131.488840
2253,77.697818,79.616802,127.074412
2254,77.697818,79.825802,125.950610
2255,77.697818,79.661840,136.795177
2256,77.697818,79.586596,131.738670
2257,77.697818,79.634090,127.780184
2258,77.697818,80.001984,126.053670
2259,77.697818,79.410605,131.488840
2260,77.697818,79.166170,131.738670
2261,77.697818,79.060029,123.087846
2262,77.697818,79.162052,131.488840
2263,77.697818,79.755912,132.787471
2264,77.697818,80.005144,132.787471
2265,77.697818,79.648563,132.787471
2266,77.697818,79.629101,129.818865
2267,77.697818,79.220220,131.488840
2268,77.697818,80.106468,131.738670
2269,77.697818,79.601189,127.371299
2270,77.697818,79.736208,129.818865
2271,77.697818,79.059206,120.199933
2272,77.697818,79.288068,129.818865
2273,77.697818,79.126058,127.780184
2274,77.697818,79.821617,132.787471
2275,77.697818,79.735516,136.795177
2276,77.697818,79.757812,132.787471
2277,77.697818,79.770603,132.787471
2278,77.697818,79.481321,131.738670
2279,77.697818,79.168388,131.738670
2280,77.697818,79.886142,136.795177
2281,77.697818,79.693792,129.818865
2282,77.697818,79.622575,127.780184
2283,77.697818,79.826520,132.787471
2284,77.697818,79.785604,131.488840
2285,77.697818,79.284625,129.818865
2286,77.697818,79.457606,127.780184
2287,77.697818,80.111701,131.738670
2288,77.697818,79.875674,131.488840
2289,77.697818,79.605347,131.738670
2290,77.697818,80.128445,131.488840
2291,77.697818,79.022115,129.818865
2292,77.697818,79.289065,127.780184
2293,77.697818,80.078860,132.787471
2294,77.697818,80.141215,132.787471
2295,77.697818,79.333129,136.795177
2296,77.697818,80.228128,136.795177
2297,77.697818,79.894266,136.795177
2298,77.697818,79.334013,132.787471
2299,77.697818,79.650332,131.488840
2300,77.697818,79.195510,132.787471
2301,77.697818,78.891784,127.780184
2302,77.697818,79.454059,131.488840
2303,77.697818,79.664732,121.008879
2304,77.697818,79.889913,131.488840
2305,77.697818,80.218166,132.787471
2306,77.697818,80.044071,132.787471
2307,77.697818,79.656755,136.795177
2308,77.697818,79.564920,131.738670
2309,77.697818,79.808817,136.795177
2310,77.697818,79.680744,131.738670
2311,77.697818,79.849652,129.818865
2312,77.697818,79.853759,136.795177
2313,77.697818,79.374938,131.738670
2314,77.697818,79.785280,131.738670
2315,77.697818,79.143112,136.795177
2316,77.697818,79.646369,131.738670
2317,77.697818,80.100877,136.795177
2318,77.697818,79.565348,127.780184
2319,77.697818,79.659826,131.738670
2320,77.697818,79.610496,136.795177
2321,77.697818,78.922942,126.053670
2322,77.697818,79.998877,132.787471
2323,77.697818,79.553217,131.488840
2324,77.697818,79.069600,131.738670
2325,77.697818,79.714277,131.738670
2326,77.697818,79.506444,129.818865
2327,77.697818,79.362443,136.795177
2328,77.697818,79.964583,136.795177
2329,77.697818,80.110859,131.488840
2330,77.697818,79.625035,127.074412
2331,77.697818,79.823999,132.787471
2332,77.697818,79.348328,127.780184
2333,77.697818,79.431542,132.787471
2334,77.697818,79.575097,125.950610
2335,77.697818,79.486486,136.795177
2336,77.697818,79.472418,123.087846
2337,77.697818,79.299229,127.371299
2338,77.697818,79.353100,132.787471
2339,77.697818,79.570987,132.787471
2340,77.697818,79.088502,127.371299
2341,77.697818,79.359642,131.738670
2342,77.697818,79.961758,136.795177
2343,77.697818,79.302996,127.371299
2344,77.697818,79.023626,125.950610
2345,77.697818,79.553533,131.738670
2346,77.697818,79.401002,120.199933
2347,77.697818,79.406252,131.738670
2348,77.697818,79.392069,117.952479
2349,77.697818,79.510043,127.074412
2350,77.697818,79.806453,136.795177
2351,77.697818,79.562047,136.795177
2352,77.697818,79.711347,136.795177
2353,77.697818,79.704077,131.738670
2354,77.697818,79.986541,136.795177
2355,77.697818,80.112880,127.780184
2356,77.697818,79.486963,131.738670
2357,77.697818,79.784474,132.787471
2358,77.697818,79.705341,136.795177
2359,77.697818,79.415144,132.787471
2360,77.697818,79.518789,127.371299
2361,77.697818,79.645244,132.787471
2362,77.697818,79.852027,125.950610
2363,77.697818,79.858346,127.371299
2364,77.697818,79.624708,131.488840
2365,77.697818,79.258947,127.371299
2366,77.697818,80.191430,136.795177
2367,77.697818,79.403587,129.818865
2368,77.697818,79.241041,121.586557
2369,77.697818,79.543116,136.795177
2370,77.697818,79.886988,132.787471
2371,77.697818,79.113163,124.108231
2372,77.697818,79.875042,129.818865
2373,77.697818,79.429896,136.795177
2374,77.697818,80.028255,131.738670
2375,77.697818,79.792098,129.818865
2376,77.697818,79.949955,136.795177
2377,77.697818,79.696760,129.818865
2378,77.697818,79.449903,131.738670
2379,77.697818,79.860410,131.738670
2380,77.697818,79.561347,131.738670
2381,77.697818,79.234298,132.787471
2382,77.697818,79.935993,132.787471
2383,77.697818,79.616487,132.787471
